song_id	title	artist	setlist_count	lyrics_url	candidate_url	candidate_title	confidence	note
ml_想い出はクリアスカイ	想い出はクリアスカイ	Cleasky（島原エレナ、宮尾美也）	4					
ml_推しってほんと	推しってほんと	所恵美、島原エレナ、佐竹美奈子、田中琴葉、矢吹可奈	4					
ml_旅立ちのコンパス	旅立ちのコンパス	Fleuranges（篠宮可憐、箱崎星梨花、木下ひなた、宮尾美也）	4					
ml_永遠の花	永遠の花	ジェミニ（周防桃子、豊川風花、馬場このみ）	4					
ml_深紅のパシオン	深紅のパシオン	chicAAmor（高山紗代子、豊川風花、ジュリア、二階堂千鶴）	4					
ml_矛盾の月	矛盾の月	花咲夜（エミリー スチュアート、白石紬、天空橋朋花）	4					
ml_祈りの羽根	祈りの羽根	豊川風花	4					
sc_13	1/3	斑鳩ルカ	4					
sc_283体操	283体操	八宮めぐる、月岡恋鐘、西城樹里、桑山千雪、芹沢あさひ、福丸小糸、七草にちか	4					
sc_after_run	After Run	シーズ（七草にちか、緋田美琴）	4					
sc_forward_march	Forward March！！！	イルミネーションスターズ（櫻木真乃、風野灯織、八宮めぐる）	4					
sc_gotcha	GOTCHA	芹沢あさひ、八宮めぐる、西城樹里	4					
sc_pioneer_impact	Pioneer Impact	アンティーカ×シーズ（月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子、七草にちか、緋田美琴）	4					
sc_poison_berry_daughters	Poison Berry Daughters	シャイニーカラーズ（櫻木真乃、風野灯織、八宮めぐる、月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子、小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉、大崎甘奈、大崎甜花、桑山千雪、芹沢あさひ、黛冬優子、和泉愛依）	4					
sc_secret_utopia	Secret utopIA	イルミネーションスターズ×アルストロメリア×シーズ（櫻木真乃、風野灯織、八宮めぐる、大崎甘奈、大崎甜花、桑山千雪、七草にちか、緋田美琴）	4					
sc_sparkle	Sparkle	イルミネーションスターズ×ノクチル（櫻木真乃、風野灯織、八宮めぐる、浅倉透、樋口円香、福丸小糸、市川雛菜）	4					
sc_starry_place	STARRY PLACE	イルミネーションスターズ（櫻木真乃、風野灯織、八宮めぐる）	4					
sc_unsung_heroes	Unsung Heroes	アンティーカ（月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子）	4					
sc_いつかのキミへ	いつかのキミへ	ノクチル（浅倉透、樋口円香、福丸小糸、市川雛菜）	4					
sc_アスタラブビスタ	アスタラブビスタ	アルストロメリア（大崎甘奈、大崎甜花、桑山千雪）	4					
sc_サマーサマーオーシャンパーリィバケーション	サマーサマーオーシャンパーリィバケーション	八宮めぐる、三峰結華、小宮果穂、大崎甜花、黛冬優子、福丸小糸、緋田美琴、郁田はるき	4					
sc_パーティーマジックデザイナー	パーティーマジックデザイナー	放課後クライマックスガールズ（小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉）	4					
sc_リフレインブレイン	リフレインブレイン	アルストロメリア×コメティック（大崎甘奈、大崎甜花、桑山千雪、斑鳩ルカ、鈴木羽那、郁田はるき）	4					
sc_似セ者	似セ者	コメティック（斑鳩ルカ、鈴木羽那、郁田はるき）	4					
sc_全力アンサー	全力アンサー	放課後クライマックスガールズ（小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉）	4					
sc_放課後マギア	放課後マギア	放課後クライマックスガールズ（小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉）	4					
sc_文明開花輪舞_-シティハレルヤ-	文明開花輪舞 -シティ・ハレルヤ-	アンティーカ（月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子）	4					
sc_晴れのちバルーン	晴れのちバルーン	イルミネーションスターズ（櫻木真乃、風野灯織、八宮めぐる）	4					
sc_橙より未来	橙より未来	アンティーカ（月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子）	4					
sidem_anywhere	ANYWHERE	315 STARS(インテリVer.)（伊集院北斗、桜庭薫、神楽麗、鷹城恭二、蒼井享介、握野英雄、猫柳キリオ、冬美旬、榊夏来、黒野玄武、東雲荘一郎、岡村直央、硲道夫、山下次郎、九十九一希、葛之葉雨彦、古論クリス、天峰秀）	4					
sidem_baile_apasionado	Baile Apasionado	橘志狼、硲道夫、牙崎漣	4					
sidem_bright_sunny_day	BRIGHT SUNNY DAY	F-LAGS（秋月涼、兜大吾、九十九一希）	4					
sidem_echoes_my_note	Echoes My Note	神楽麗	4					
sidem_flying_hawk	Flying Hawk	鷹城恭二	4					
sidem_happy-go-unlucky	Happy-Go-Unlucky!	木村龍	4					
sidem_ill_show_you	I’ll show you	Legenders（葛之葉雨彦、北村想楽、古論クリス）	4					
sidem_infinite_octave	Infinite Octave!	Altessimo（都築圭、神楽麗）	4					
sidem_know_only	K.now O.nly	THE 虎牙道（大河タケル、牙崎漣、円城寺道流）	4					
sidem_mermaid_fermata	mermaid fermata	Altessimo（神楽麗、都築圭）	4					
sidem_multiple_entertainment_show	Multiple Entertainment Show!	S.E.M（硲道夫、舞田類、山下次郎）	4					
sidem_one_life	ONE LIFE	Beit ＆ 神速一魂（鷹城恭二、ピエール、渡辺みのり、紅井朱雀、黒野玄武）	4					
sidem_piece_montee	Piece Montee	東雲荘一郎	4					
sidem_romantic_shaker	ROMANTIC SHAKER	伊集院北斗	4					
sidem_route77	ROUTE77	神速一魂（紅井朱雀、黒野玄武）	4					
sidem_season_in_the_five	SEASON IN THE FIVE	High×Joker（伊瀬谷四季、秋山隼人、若里春名、冬美旬、榊夏来）	4					
sidem_star_over_star	STAR over STAR	DRAMATIC STARS（天道輝、桜庭薫、柏木翼）	4					
sidem_stillnessmovement	Stillness≒Movement	神速一魂（紅井朱雀、黒野玄武）	4					
sidem_supernova	SUPERNOVA	THE 虎牙道（大河タケル、牙崎漣、円城寺道流）	4					
sidem_sweep_your_gloom	Sweep Your Gloom	葛之葉雨彦	4					
sidem_trust_me_now	Trust me now	C.FIRST（天峰秀、花園百々人、眉見鋭心）	4					
sidem_waving_flags	Waving FLAGS	F-LAGS（秋月涼、九十九一希、兜大吾）	4					
sidem_worldwide_ambitions	“W”orldwide Ambitions!	蒼井悠介	4					
sidem_yell_of_delight	YELL OF DELIGHT	Ｗ（蒼井享介、蒼井悠介）	4					
sidem_いつかのトライアングル	いつかのトライアングル	Jupiter＆Beit＆THE 虎牙道（天ヶ瀬冬馬、御手洗翔太、伊集院北斗、鷹城恭二、ピエール、渡辺みのり、大河タケル、牙崎漣、円城寺道流）	4					
sidem_そだてったいむかぷせる	そだてっ！たいむかぷせる	もふもふえん（岡村直央、橘志狼、姫野かのん）	4					
sidem_だいぶいんとぅにゅわあるど	だいぶ・いんとぅ・にゅ〜・わあるど！	猫柳キリオ	4					
sidem_もふデビうぉんてっど	もふデビ★うぉんてっど	もふもふえん（岡村直央、橘志狼、姫野かのん）	4					
sidem_トレジャーパーティー	トレジャー・パーティー！	蒼井悠介、木村龍、若里春名	4					
sidem_フェイバリットに踊らせて	フェイバリットに踊らせて	水嶋咲	4					
sidem_リトルマイシューズ	リトルマイシューズ	橘志狼	4					
sidem_リフレインアトリウム	リフレインアトリウム	Legenders（葛之葉雨彦、北村想楽、古論クリス）	4					
sidem_新世代ワールドビッグスター	新世代ワールド・ビッグスター！	橘志狼	4					
sidem_永遠なる四銃士	永遠なる四銃士	天道輝、握野英雄、紅井朱雀、葛之葉雨彦	4					
sidem_漢一貫ロックンロール	漢一貫ロックン・ロール	紅井朱雀	4					
sidem_素敵にcon_grazia	素敵にCon grazia！	伊集院北斗	4					
sidem_組曲_-to_all_ages_concerto-	組曲 -to All Ages Concerto-	Altessimo（都築圭、神楽麗）・彩（猫柳キリオ、華村翔真、清澄九郎）	4					
765as_7_colors	7 colors	今井麻美	3					
765as_coming_smile	Coming Smile	如月千早	3					
765as_crimson_lovers	CRIMSON LOVERS	天海春香、如月千早	3					
765as_ever_rising	EVER RISING	奥空心白、亜夜	3					
765as_flower_knows	Flower Knows	高槻やよい、水瀬伊織	3					
765as_funny_logic	Funny Logic	高槻やよい、双海亜美/真美	3					
765as_heart_and_soul	HEART AND SOUL	沼倉愛美、原由実、浅倉杏美	3					
765as_im_yours	I'm yours	天海春香	3					
765as_its_show	It's Show	如月千早、水瀬伊織、秋月律子、菊地真、萩原雪歩、音無小鳥	3					
765as_lemonade	LEMONADE	萩原雪歩、三浦あずさ	3					
765as_okey-dokey	Okey-dokey	今井麻美、たかはし智秋	3					
765as_session	SESSION!	Project LUMINOUS（天海春香、水瀬伊織、菊地真、我那覇響、安部菜々、双葉杏、春日未来、大崎甘奈、大崎甜花、奥空心白）	3					
765as_shadowless	SHADOWLESS	今井麻美	3					
765as_slapp_happy	Slapp Happy!!!	如月千早、高槻やよい、水瀬伊織	3					
765as_the_idolmster_初星-mix	THE IDOLM@STER 初星-mix	765PRO ALLSTARS（天海春香、如月千早、萩原雪歩、高槻やよい、秋月律子、三浦あずさ、水瀬伊織、菊地真、双海亜美、双海真美、星井美希、四条貴音、我那覇響）	3					
765as_vertex_meister	Vertex Meister	如月千早、秋月律子、菊地真、四条貴音、我那覇響	3					
765as_we_just_started	We just started	星井美希、四条貴音、秋月律子	3					
765as_いっしょ	いっしょ	天海春香、高槻やよい、星井美希、三浦あずさ、双海亜美、双海真美	3					
765as_さよならをありがとう	さよならをありがとう	天海春香	3					
765as_ぜんぜんあいたい	ぜんぜんあいたい	沼倉愛美、浅倉杏美、原由実	3					
765as_アイ_must_go	アイ MUST GO！	天海春香、島村卯月、春日未来	3					
765as_オハヨサンシャイン	オハヨ○サンシャイン	やよい、伊織、響、亜美、真美	3					
765as_ギフト	ギフト	今井麻美	3					
765as_コイココロ	コイ・ココロ	三浦あずさ	3					
765as_スキ	スキ	天海春香、如月千早、双海亜美	3					
765as_チェリー	チェリー	天海春香、水瀬伊織、我那覇響、秋月律子、菊地真、萩原雪歩	3					
765as_僕たちのresistance	僕たちのResistance	星井美希、如月千早、高槻やよい、我那覇響	3					
765as_初恋_一章_片想いの桜	初恋 〜一章 片想いの桜〜	星井美希、四条貴音、我那覇響	3					
765as_幸	幸	音無小鳥	3					
765as_白い犬	白い犬	高槻やよい、秋月律子、双海亜美	3					
765as_翼	翼	音無小鳥	3					
765as_聖炎の女神	聖炎の女神	四条貴音、秋月律子	3					
765as_蒼い鳥mster_version_tv_arrange	蒼い鳥(M@STER VERSION) ～TV ARRANGE～	如月千早	3					
765as_静かな夜に願いを	静かな夜に願いを…	如月千早	3					
876_catchafire	Catch a Fire		3					
876_field_on_me	FIELD ON ME	#ヴイアラ（灯里愛夏、上水流宇宙、レトラ）	3					
876_haiironokokoro	Haiiro no kokoro		3					
876_lifelikealive	Life Like a Live!		3					
876_nda	NDA		3					
876_no8	No.8	上水流宇宙	3					
876_どうせ	どうせ		3					
876_エンジェルドリーム	エンジェル ドリーム		3					
876_クリスタライン	クリスタライン	vα-liv（灯里愛夏、上水流宇宙、レトラ）	3					
876_シルエット	シルエット		3					
876_プリコグ	プリコグ	水谷絵理	3					
876_メタモルフォシス	メタモルフォシス		3					
876_創聖のアクエリオン	創聖のアクエリオン		3					
876_星詠みの唄	星詠みの唄		3					
876_焼ケ鮭	焼ケ鮭		3					
961_alice_or_guilty	Alice or Guilty	Jupiter（天ヶ瀬冬馬、御手洗翔太、伊集院北斗）	3					
961_アクセルレーション	アクセルレーション	玲音	3					
961_アライアンススターダスト	アライアンス・スターダスト	ZWEIGLANZ（玲音、詩花）	3					
cg_ace	ACE	結城晴	3					
cg_bright_blue	Bright Blue	鷺沢文香	3					
cg_clock_hands	Clock Hands	白雪千夜	3					
cg_comic_cosmic	comic cosmic	佐久間まゆ、久川颯、中野有香、佐々木千枝、堀裕子	3					
cg_d-ark_l-ilys_grin	D-ark L-ily's Grin	モノクロームリリィ（速水奏、北条加蓮）	3					
cg_dreaming_star	Dreaming Star	相葉夕美	3					
cg_enishi	Enishi	羽衣小町（小早川紗枝、塩見周子）	3					
cg_great_journey	Great Journey	new generations（島村卯月、渋谷凛、本田未央）	3					
cg_loveハズカム	LOVE☆ハズカム	藤本里奈	3					
cg_majoram_therapie	Majoram Therapie	夢見りあむ、西園寺琴歌、大槻唯、北条加蓮	3					
cg_max_beat	Max Beat	高垣楓、鷹富士茄子、二宮飛鳥、松永涼、大和亜季	3					
cg_nebula_sky	Nebula Sky	アナスタシア	3					
cg_neon_sphere	Neon Sphere	LiPPS（速水奏、塩見周子、城ヶ崎美嘉、宮本フレデリカ、一ノ瀬志希）	3					
cg_next_chapter	Next Chapter	佐藤心、一ノ瀬志希、ライラ、鷹富士茄子、鷺沢文香	3					
cg_no_one_knows	No One Knows	∫nTegrαl（八神マキノ、速水奏、荒木比奈、北条加蓮）	3					
cg_private_sign	Private Sign	塩見周子	3					
cg_proust_effect	PROUST EFFECT	一ノ瀬志希	3					
cg_spring_screaming	Spring Screaming	喜多見柚、本田未央、龍崎薫	3					
cg_takamariclimaxxx	TAKAMARI☆CLIMAXXX!!!!!	喜多日菜子、喜多見柚、南条光、日野茜、姫川友紀	3					
cg_voyage	Voyage	新田美波	3					
cg_white_again	White again	小早川紗枝、櫻井桃華、島村卯月	3					
cg_øωøver_-heart_beat_version-	ØωØver!! -Heart Beat Version-	デレパジ	3					
cg_あこがれステッチ	あこがれステッチ	佐々木千枝	3					
cg_ほほえみdiary	ほほえみDiary	インディゴ・ベル（高森藍子、道明寺歌鈴）	3					
cg_まほうのまくら	まほうのまくら	ららりる（遊佐こずえ、双葉杏）	3					
cg_もしもカワイイが世界からなくなっても	もしも「カワイイ」が世界からなくなっても	カワスウィーティーなボクはぁと(仮)（輿水幸子、佐藤心）	3					
cg_よりみちリトルスター	よりみちリトルスター	U149（橘ありす、櫻井桃華、赤城みりあ、的場梨沙、結城晴、佐々木千枝、龍崎薫、市原仁奈、古賀小春）	3					
cg_アッパレmaharajapaaan	アッパレ♪Mahara★Japaaan!	セクシーギルティ（堀裕子、片桐早苗、及川雫）	3					
cg_グッデイグッナイ	グッデイ・グッナイ	U149（橘ありす、櫻井桃華、赤城みりあ、的場梨沙、結城晴、佐々木千枝、龍崎薫、市原仁奈、古賀小春）	3					
cg_ソウソウ	ソウソウ	ナターリア	3					
cg_チカライズぱわー	チカラ！イズ！ぱわー！！	サイキックヒーツ（日野茜、堀裕子）	3					
cg_チョコレートレモネードどっち	チョコレート？レモネード？どっち？？	乙倉悠貴、関裕美、白菊ほたる、早坂美玲、黒埼ちとせ	3					
cg_ハートボイルドウォーズ	ハートボイルドウォーズ	ガンズパーティー（大和亜季、村上巴、片桐早苗）	3					
cg_ヒカリシンコキュウミライ	ヒカリ→シンコキュウ→ミライ	中野有香	3					
cg_メッセージ_-future_picopico_remix-	メッセージ -Future PicoPico Remix-	CINDERELLA PROJECT	3					
cg_ラヴィアンローズ	ラヴィアンローズ	櫻井桃華	3					
cg_全開ミラクルアドベンチャー	全開！ミラクルアドベンチャー！	はぴのす（浅利七海、安部菜々、前川みく）	3					
cg_君への詩	君への詩	安部菜々、本田未央、北条加蓮、鷹富士茄子、鷺沢文香	3					
cg_堕ちる果実	堕ちる果実	Fortuna Regina（神崎蘭子、黒埼ちとせ）	3					
cg_夏祭り	夏祭り		3					
cg_太陽の絵の具箱	太陽の絵の具箱	Sonoritia（緒方智絵里、依田芳乃、遊佐こずえ、佐城雪美）	3					
cg_日々あどべんちゃーなのでしてー	日々あどべんちゃーなのでしてー	依田芳乃	3					
cg_書きかけのラブレター	書きかけのラブレター	ワンステップス（関裕美、白菊ほたる、森久保乃々）	3					
cg_流星浪漫	流星浪漫	星纏天女（鷺沢文香、鷹富士茄子）	3					
cg_無限lpだlove	無限L∞PだLOVE♡	辻野あかり、佐久間まゆ、多田李衣菜、神崎蘭子、木村夏樹、二宮飛鳥、ナターリア、黒埼ちとせ	3					
cg_碧空ノ一路	碧空ノ一路	脇山珠美	3					
cg_輝く世界の魔法_-magical_step_forward_remix-	輝く世界の魔法　-Magical Step Forward Remix-	THE IDOLM@STER CINDERELLA GIRLS!、アナスタシア、高垣楓、輿水幸子、渋谷凛	3					
gakuen_36c_ubu	36℃ U･B･U	姫崎莉波	3					
gakuen_love_joy	Love & Joy	紫雲清夏	3					
gakuen_sugar_flavor	SUGAR FLAVOR	有村麻央、姫崎莉波	3					
gakuen_sweet_magic	Sweet Magic	有村麻央	3					
gakuen_かちドキ	かちドキ	藤田ことね	3					
gakuen_つよつよ最強エクササイズ	つよつよ最強エクササイズ	花海佑芽	3					
gakuen_三分半の創世	三分半の創世	雨夜燕	3					
gakuen_憧れをいっぱい	憧れをいっぱい	倉本千奈	3					
gakuen_桜フォトグラフ	桜フォトグラフ	葛城リーリヤ、紫雲清夏、花海咲季	3					
gakuen_見て	見て	有村麻央	3					
ml_beat_the_world	Beat the World!!!	菊地真×舞浜歩	3					
ml_bigバルーン	Bigバルーン◎	双海亜美、永吉昴、野々原茜、馬場このみ	3					
ml_bonnes_bonnes_vacances	Bonnes! Bonnes!! Vacances!!!	リブラ（伊吹翼、佐竹美奈子、福田のり子）	3					
ml_border_line	Border LINE→→→♡	百瀬莉緒	3					
ml_cheer_up_hearts_up	CHEER UP! HEARTS UP!	望月杏奈、矢吹可奈、天海春香、ジュリア	3					
ml_deep_deep_blue	Deep, Deep Blue	ダイヤモンドダイバー◇（高槻やよい、天海春香、我那覇響）	3					
ml_eternal_spiral	Eternal Spiral	高槻やよい×矢吹可奈	3					
ml_flooding	Flooding	クレシェンドブルー（最上静香、北上麗花、北沢志保、野々原茜、箱崎星梨花）	3					
ml_hang_in_there	Hang In There!	Jus-2-Mint（佐竹美奈子、横山奈緒）	3					
ml_home_is_a_coming_now	Home is a coming now!	横山奈緒	3					
ml_home_run_song	HOME RUN SONG♪	永吉昴	3					
ml_impressionlocomotion	IMPRESSION→LOCOMOTION！	ロコ	3					
ml_just_be_myself	Just be myself!!	如月千早	3					
ml_no_curry_no_life	NO CURRY NO LIFE	カプリコーン（望月杏奈、百瀬莉緒、矢吹可奈）	3					
ml_paradox_of_love	Paradox of LOVE	chicAAmor（高山紗代子、豊川風花、ジュリア、二階堂千鶴）	3					
ml_ps_i_love_you	P.S I Love You	ピスケス（篠宮可憐、天空橋朋花、二階堂千鶴）	3					
ml_refrain_reltion	REFRAIN REL@TION	MILLIONSTARS Team8th（春日未来、最上静香、伊吹翼、桜守歌織、白石紬）	3					
ml_silent_joker	Silent Joker	真壁瑞希	3					
ml_special_wonderful_smile	Special Wonderful Smile	Fleuranges（篠宮可憐、箱崎星梨花、木下ひなた、宮尾美也）	3					
ml_take3_2_1_space	Take！3. 2. 1. → S・P・A・C・E↑↑	松田亜利沙	3					
ml_thank_you_-mr_remix-	Thank You! -MR remix-	春日未来、最上静香、箱崎星梨花	3					
ml_world_changer	World Changer	如月千早、星井美希、菊地真、エミリー スチュアート、天海春香	3					
ml_world_wide_dance	WORLD WIDE DANCE!!!	菊地真	3					
ml_wow_i_need_シンギングモンキー_歌唱拳	WOW! I NEED!! 〜シンギングモンキー 歌唱拳〜	双海真美	3					
ml_ふたり繋ぐ星座	ふたり繋ぐ星座	北上麗花	3					
ml_アイドルステアウェイ	アイドルステアウェイ	周防桃子、高坂海美、徳川まつり、豊川風花	3					
ml_シャクネツのパレード	シャクネツのパレード	島原エレナ	3					
ml_シルエット	シルエット	田中琴葉	3					
ml_シークレットジュエル_魅惑の金剛石	シークレットジュエル 〜魅惑の金剛石〜	水瀬伊織、宮尾美也、春日未来、桜守歌織、周防桃子	3					
ml_トワラー	トワラー	MILLIONSTARS Team7th（ジュリア、北上麗花、舞浜歩、矢吹可奈）	3					
ml_フシギトラベラー	フシギトラベラー	TRICK&TREAT（北上麗花、野々原茜）	3					
ml_フリースタイルトップアイドル	フリースタイル・トップアイドル！	ARMooo（双海真美、秋月律子、双海亜美）	3					
ml_プリティッニャンニャンッ	プリティ〜〜〜ッ→ニャンニャンッ！	野々原茜	3					
ml_マイペースマイウェイ	マイペース☆マイウェイ	福田のり子	3					
ml_君との明日を願うから	君との明日を願うから	春日未来、最上静香、伊吹翼	3					
ml_地球儀にない国	地球儀にない国	七尾百合子	3					
ml_夜と明かりと	夜と、明かりと。	Sherry’n Cherry（馬場このみ、百瀬莉緒）	3					
ml_恋のwawon	恋のWa・Wo・N	七尾百合子	3					
ml_教えてlast_note	教えてlast note…	篠宮可憐	3					
ml_星宙のvoyage	星宙のVoyage	オペラセリア・煌輝座（北沢志保、桜守歌織、田中琴葉、徳川まつり）	3					
ml_春風満帆スターティング	春風満帆スターティング	萩原雪歩、福田のり子、菊地真、永吉昴、最上静香	3					
ml_求ム_vs_マイフューチャー	求ム VS マイ・フューチャー	福田のり子	3					
ml_海風とカスタネット	海風とカスタネット	MILLIONSTARS Team2nd（高坂海美、篠宮可憐、福田のり子、真壁瑞希、百瀬莉緒）	3					
ml_涙を知ること	涙を知ること	桜守歌織、大神環、ジュリア、中谷育	3					
sc_365日のストーリー	365日のストーリー	ノクチル（浅倉透、樋口円香、福丸小糸、市川雛菜）	3					
sc_cmon_join_us	C'mon! Join Us	シャイニーカラーズ（櫻木真乃、風野灯織、八宮めぐる、月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子、小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉、大崎甘奈、大崎甜花、桑山千雪、芹沢あさひ、黛冬優子、和泉愛依、浅倉透、樋口円香、福丸小糸、市川雛菜、七草にちか、緋田美琴、斑鳩ルカ、鈴木羽那、郁田はるき）	3					
sc_daydream_love	DAYDREAM LOVE	アルストロメリア（大崎甘奈、大崎甜花、桑山千雪）	3					
sc_koikyun	KoiKyun！	イルミネーションスターズ（櫻木真乃、風野灯織、八宮めぐる）	3					
sc_migratory_echoes	Migratory Echoes	シャイニーカラーズ	3					
sc_one_live_one_love	One Live One Love	ストレイライト	3					
sc_swing_it	Swing it!	ノクチル（浅倉透、樋口円香、福丸小糸、市川雛菜）	3					
sc_アイノウ	アイノウ	コメティック（斑鳩ルカ、鈴木羽那、郁田はるき）	3					
sc_ブレイクアウトセレンディピティ	ブレイク・アウト・セレンディピティ	アンティーカ（月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子）	3					
sc_愛しき日々	愛しき日々	ノクチル（浅倉透、樋口円香、福丸小糸、市川雛菜）	3					
sc_月影のアンシェネ	月影のアンシェネ	田中摩美々	3					
sc_秋の終わり僕の記憶	秋の終わり、僕の記憶	アンティーカ（月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子）	3					
sc_絶対正義_every_day	絶対正義 EVERY DAY	小宮果穂	3					
sc_進路は超銀河	進路は超銀河	放課後クライマックスガールズ（小宮果穂、園田智代子、西城樹里、杜野凛世、有栖川夏葉）	3					
sc_運命前夜	運命前夜	アンティーカ（月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子）	3					
sc_銀翼のアヴニール_-become_the_brave-	銀翼のアヴニール -become the brave-	アンティーカ（月岡恋鐘、田中摩美々、白瀬咲耶、三峰結華、幽谷霧子）	3					
sidem_a_cup_of_happiness	A CUP OF HAPPINESS	神谷幸広	3					
sidem_after_the_rain	AFTER THE RAIN	Ｗ（蒼井享介、蒼井悠介）	3					
sidem_amber_color_oasis	Amber Color Oasis	FRAME（握野英雄、木村龍、信玄誠司）	3					
sidem_asterisk	ASTERISK	DRAMATIC STARS（天道輝、桜庭薫、柏木翼）	3					
sidem_beginning_tomorrow	Beginning Tomorrow	天道輝	3					
sidem_bet_your_intuition	Bet your intuition!	FRAME&S.E.M&Legenders（握野英雄、木村龍、信玄誠司、硲道夫、舞田類、山下次郎、葛之葉雨彦、北村想楽、古論クリス）	3					
sidem_casually	Casually!	F-LAGS（秋月涼、兜大吾、九十九一希）	3					
sidem_change_to_chance	Change to Chance	DRAMATIC STARS（天道輝、桜庭薫、柏木翼）	3					
sidem_dance_in_the_school	Dance in the school！	S.E.M（硲道夫、舞田類、山下次郎）	3					
sidem_delicious_delivery	Delicious Delivery	Café Parade（神谷幸広、東雲荘一郎、アスラン＝ベルゼビュートⅡ世、卯月巻緒、水嶋咲）	3					
sidem_dramatic_anthem	Dramatic Anthem	DRAMATIC STARS ＆ S.E.M（天道輝、桜庭薫、柏木翼、硲道夫、舞田類、山下次郎）	3					
sidem_fine_day_find_way	Fine Day！ Find Way！	DRAMATIC STARS & 神速一魂 & F-LAGS（天道輝、桜庭薫、柏木翼、紅井朱雀、黒野玄武、秋月涼、九十九一希、兜大吾）	3					
sidem_flowing_freedom	Flowing Freedom	北村想楽	3					
sidem_give_me_fusion	GIVE ME × FUSION	卯月巻緒	3					
sidem_go_next	GO NEXT	天峰秀	3					
sidem_godspeed_ignition	Godspeed IGNITION!!	神速一魂（紅井朱雀、黒野玄武）	3					
sidem_great_sympathy	Great Sympathy	W（蒼井享介、蒼井悠介）	3					
sidem_hundreds_color	Hundreds Color	花園百々人	3					
sidem_hungry	Hungry?	THE 虎牙道（大河タケル、牙崎漣、円城寺道流）	3					
sidem_inner_dignity	Inner Dignity	Jupiter（天ヶ瀬冬馬、御手洗翔太、伊集院北斗）	3					
sidem_journey_joy_blend	Journey JOY Blend	神谷幸広	3					
sidem_karma	KARMA	眉見鋭心	3					
sidem_learning_message	Learning Message	硲道夫	3					
sidem_made_in_	Made in「 ♪ 」	F-LAGS（秋月涼、兜大吾、九十九一希）	3					
sidem_make_up_magic	Make up↑ Magic	水嶋咲	3					
sidem_one_to_dream	ONE to DREAM！	FRAME（握野英雄、木村龍、信玄誠司）	3					
sidem_planet_scape	Planet scape	Jupiter（天ヶ瀬冬馬、御手洗翔太、伊集院北斗）	3					
sidem_precious_tone	PRECIOUS TONE	秋山隼人	3					
sidem_purelykindly	Purely&Kindly	ピエール、榊夏来、蒼井享介、清澄九郎	3					
sidem_radiant_letter	Radiant Letter	Jupiter（天ヶ瀬冬馬、伊集院北斗、御手洗翔太）	3					
sidem_road_to_the_future	ROAD TO THE FUTURE	円城寺道流	3					
sidem_rule_牙ヲ穿テヨ	RULE 〜牙ヲ穿テヨ〜	牙崎漣	3					
sidem_sash_of_smile	SASH OF SMILE	兜大吾	3					
sidem_sparkle_sign	SPARKLE SIGN	木村龍	3					
sidem_sugaring_off_party	Sugaring Off Party!	秋山隼人、卯月巻緒、神楽麗、岡村直央	3					
sidem_this_is_it	THIS IS IT!	舞田類	3					
sidem_tick_tack_voice	Tick Tack Voice	信玄誠司	3					
sidem_tricolor_rendezvous	Tricolor Rendezvous	F-LAGS（秋月涼、兜大吾、九十九一希）	3					
sidem_true_horizon	True Horizon	天ヶ瀬冬馬、天道輝、天峰秀	3					
sidem_wonderful_tactics	“W”onderful Tactics!	蒼井享介	3					
sidem_yell_song	Yell Song	秋月涼	3					
sidem_その場所へ行くために-keep_on_fighting-	その場所へ行くために-KEEP ON FIGHTING-	大河タケル	3					
sidem_はるかぜバトン	はるかぜバトン	もふもふえん（岡村直央、橘志狼、姫野かのん）	3					
sidem_はんどめいどきみはーと	はんどめいど・きみはーと！	もふもふえん（岡村直央、橘志狼、姫野かのん）	3					
sidem_わんだーまーちんぐ	わんだー×まーちんぐ！	もふもふえん（岡村直央、橘志狼、姫野かのん）	3					
sidem_アトモスフィア	アトモスフィア	握野英雄	3					
sidem_エウレカダイアリー	エウレカダイアリー	Beit（鷹城恭二、ピエール、渡辺みのり、舞田類、山下次郎）	3					
sidem_オモイノウタ	オモイノウタ	神速一魂（紅井朱雀、黒野玄武）	3					
sidem_カレイド_tourhythm	カレイド TOURHYTHM	Jupiter（天ヶ瀬冬馬、御手洗翔太、伊集院北斗、蒼井悠介）	3					
sidem_スカイスケープノート	スカイスケープノート	柏木翼	3					
